X_lr,X_stdt,Y
0.5959625350383864,0.3183175974055809,0.3144028206100972
0.425756924753039,0.3144028206100972,0.31434673395124735
0.44626291477055885,0.31434673395124735,0.2790113700124006
0.425756924753039,0.2790113700124006,0.294750956758681
0.27866401513347006,0.294750956758681,0.2942496405789735
0.46864808142523806,0.2942496405789735,0.2954831348705243
0.46794542864215855,0.2954831348705243,0.30039361417314214
0.3835684208639195,0.30039361417314214,0.3003170930322074
0.4469375018393979,0.3003170930322074,0.30176461328483756
0.40457634766667994,0.30176461328483756,0.30180896056057294
0.4469375018393979,0.30180896056057294,0.2904142884705901
0.425756924753039,0.2904142884705901,0.27714677637362317
0.425756924753039,0.27714677637362317,0.29547160206828543
0.5493050761960522,0.29547160206828543,0.29547160206828543
0.425756924753039,0.29547160206828543,0.30211763657381935
0.3647239591535167,0.30211763657381935,0.30082715435746105
0.38424966571230834,0.30082715435746105,0.3299155155509321
0.5879158507244673,0.3299155155509321,0.3966852075121992
0.6692440854455455,0.3966852075121992,0.46186610828879643
0.696893953628554,0.46186610828879643,0.4611471287937409
0.5817700643734038,0.4611471287937409,0.4451841500451018
0.41057424477107135,0.4451841500451018,0.45498284189303756
0.3641154200843998,0.45498284189303756,0.45966994862512617
0.39437291703874666,0.45966994862512617,0.5712360332890805
0.7929633849581894,0.5712360332890805,0.5589347572021001
0.31385139561365005,0.5589347572021001,0.6001587848229186
0.26348150607020904,0.6001587848229186,0.6733938576344365
0.16980237517608138,0.6733938576344365,0.6749501924170531
0.5408810146915993,0.6749501924170531,0.7009580013645197
0.276771279436088,0.7009580013645197,0.7091174964436082
0.3391011977982098,0.7091174964436082,0.7188548020873043
0.563039455370113,0.7188548020873043,0.7184752556430184
0.4754061389459938,0.7184752556430184,0.717885553599658
0.4420961891229063,0.717885553599658,0.7174102423512216
0.3597684461902166,0.7174102423512216,0.7170549104527262
0.4589624695740717,0.7170549104527262,0.7270285498848245
0.3076119372304456,0.7270285498848245,0.7238727210124525
0.46006956379235486,0.7238727210124525,0.7121207619258041
0.3741145451317323,0.7121207619258041,0.6730227206069257
0.511260859752736,0.6730227206069257,0.6124012857240715
0.4757277178579258,0.6124012857240715,0.5911150407655904
0.47477603528971685,0.5911150407655904,0.5925747295738146
0.3767378142163614,0.5925747295738146,0.5931018370526966
0.3589109451396802,0.5931018370526966,0.5927133388166667
0.4087705558831204,0.5927133388166667,0.43673369390980943
0.44274329362295767,0.43673369390980943,0.4960136986942813
0.6524944122359992,0.4960136986942813,0.49005395903787624
0.28230908625535966,0.49005395903787624,0.4140610803329824
0.4093132553811167,0.4140610803329824,0.39763359495883677
0.3925513799320064,0.39763359495883677,0.3673380624443459
0.425756924753039,0.3673380624443459,0.3598278843644254
